db_name,table_schema,table_name,table_comment,column_position,column_name,data_type,is_nullable,column_default,column_comment,constraint_type,constraint_name
visary_webapi_db,Data,CollateralInsuranceContract,,1,ID,int4,NO,,,PRIMARY KEY,PK_CollateralInsuranceContract
visary_webapi_db,Data,CollateralInsuranceContract,,2,CompanyCodeID,int4,YES,,,FOREIGN KEY,FK_CollateralInsuranceContract_Organization_CompanyCodeID
visary_webapi_db,Data,CollateralInsuranceContract,,3,ContractNumber,text,YES,,,,
visary_webapi_db,Data,CollateralInsuranceContract,,4,ContractDate,date,YES,,,,
visary_webapi_db,Data,CollateralInsuranceContract,,5,ContractOpenDate,date,YES,,,,
visary_webapi_db,Data,CollateralInsuranceContract,,6,ContractCloseDate,date,YES,,,,
visary_webapi_db,Data,CollateralInsuranceContract,,7,Sum,numeric,YES,,,,
visary_webapi_db,Data,CollateralInsuranceContract,,8,CurrencyCode,text,YES,,,,
visary_webapi_db,Data,CollateralInsuranceContract,,9,PremiumRUB,numeric,YES,,,,
visary_webapi_db,Data,CollateralInsuranceContract,,10,ElectronicContract,bool,NO,,,,
visary_webapi_db,Data,CollateralInsuranceContract,,11,LifetimeInsurance,bool,NO,,,,
visary_webapi_db,Data,CollateralInsuranceContract,,12,Franchise,bool,NO,,,,
visary_webapi_db,Data,CollateralInsuranceContract,,13,ModifiedByID,int4,YES,,,FOREIGN KEY,FK_CollateralInsuranceContract_User_ModifiedByID
visary_webapi_db,Data,CollateralInsuranceContract,,14,ModifiedAt,timestamptz,NO,,,,
visary_webapi_db,Data,CollateralInsuranceContract,,15,InsuranceAmountCurrencyID,int4,YES,,,FOREIGN KEY,FK_CollateralInsuranceContract_ContractCurrency_InsuranceAmoun~
visary_webapi_db,Data,CollateralInsuranceContract,,16,FinalAmountCurrencyID,int4,YES,,,FOREIGN KEY,FK_CollateralInsuranceContract_ContractCurrency_FinalAmountCur~
visary_webapi_db,Data,CollateralInsuranceContract,,17,FinalAmount,numeric,YES,,,,
visary_webapi_db,Data,CollateralInsuranceContract,,18,Hidden,bool,NO,,,,
visary_webapi_db,Data,Comment,,1,ID,int4,NO,,,PRIMARY KEY,PK_Comment
visary_webapi_db,Data,Comment,,2,AuthorID,int4,YES,,,FOREIGN KEY,FK_Comment_User_AuthorID
visary_webapi_db,Data,Comment,,3,NoticeID,int4,YES,,,FOREIGN KEY,FK_Comment_Notice_NoticeID
visary_webapi_db,Data,Comment,,4,CreateDate,timestamptz,NO,,,,
visary_webapi_db,Data,Comment,,5,Description,text,YES,,,,
visary_webapi_db,Data,Comment,,6,VisibilityType,int4,YES,,,,
visary_webapi_db,Data,Comment,,7,Hidden,bool,NO,,,,
visary_webapi_db,Data,Comment,,8,SysAllParents,text,YES,,,,
visary_webapi_db,Data,Comment,,9,SortOrder,float8,NO,,,,
visary_webapi_db,Data,Comment,,10,ParentID,int4,YES,,,FOREIGN KEY,FK_Comment_Comment_ParentID
visary_webapi_db,Data,Comment,,11,Title,varchar(500),YES,,,,
visary_webapi_db,Data,CommentWBS,,1,ID,int4,NO,,,PRIMARY KEY,PK_CommentWBS
visary_webapi_db,Data,CommentWBS,,2,WBSID,int4,NO,,,FOREIGN KEY,FK_CommentWBS_WBS_WBSID
visary_webapi_db,Data,CommentWBS,,3,AnalysisID,int4,NO,,,FOREIGN KEY,FK_CommentWBS_Analysis_AnalysisID
visary_webapi_db,Data,CommentWBS,,4,Comment,text,YES,,,,
visary_webapi_db,Data,CommentWBS,,5,DateUpdate,date,NO,,,,
visary_webapi_db,Data,CommentWBS,,6,Status,int4,NO,,,,
visary_webapi_db,Data,CommentWBS,,7,Hidden,bool,NO,,,,
visary_webapi_db,Data,CommentWBSSlice,,1,ID,int4,NO,,,PRIMARY KEY,PK_CommentWBSSlice
visary_webapi_db,Data,CommentWBSSlice,,2,WBSID,int4,NO,,,FOREIGN KEY,FK_CommentWBSSlice_WBSSlice_WBSID
visary_webapi_db,Data,CommentWBSSlice,,3,Comment,text,YES,,,,
visary_webapi_db,Data,CommentWBSSlice,,4,DateUpdate,date,NO,,,,
visary_webapi_db,Data,CommentWBSSlice,,5,AnalysisID,int4,NO,,,FOREIGN KEY,FK_CommentWBSSlice_Analysis_AnalysisID
visary_webapi_db,Data,CommentWBSSlice,,6,Status,int4,NO,,,,
visary_webapi_db,Data,CommentWBSSlice,,7,Hidden,bool,NO,,,,
visary_webapi_db,Data,CommentZoneAnalysis,,1,ID,int4,NO,,,PRIMARY KEY,PK_CommentZoneAnalysis
visary_webapi_db,Data,CommentZoneAnalysis,,2,SpecialZoneID,int4,NO,,,FOREIGN KEY,FK_CommentZoneAnalysis_SpecialZone_SpecialZoneID
visary_webapi_db,Data,CommentZoneAnalysis,,3,AnalysisID,int4,NO,,,FOREIGN KEY,FK_CommentZoneAnalysis_Analysis_AnalysisID
visary_webapi_db,Data,CommentZoneAnalysis,,4,Comments,text,YES,,,,
visary_webapi_db,Data,CommentZoneAnalysis,,5,Hidden,bool,NO,,,,
visary_webapi_db,Data,CompanyGroup,,1,ID,int4,NO,,,PRIMARY KEY,PK_CompanyGroup
visary_webapi_db,Data,CompanyGroup,,2,Title,text,YES,,,,
visary_webapi_db,Data,CompanyGroup,,3,Code,varchar(4),YES,,,,
visary_webapi_db,Data,CompanyGroup,,4,FrozenProjects,bool,NO,,,,
visary_webapi_db,Data,CompanyGroup,,5,ViolationProjectTimeline,bool,NO,,,,
visary_webapi_db,Data,CompanyGroup,,6,ClaimsExistance,bool,NO,,,,
visary_webapi_db,Data,CompanyGroup,,7,LawSuitsExistance,bool,NO,,,,
visary_webapi_db,Data,CompanyGroup,,8,UnfinishedExistance,bool,NO,,,,
visary_webapi_db,Data,CompanyGroup,,9,Experienced,bool,NO,,,,
visary_webapi_db,Data,CompanyGroup,,10,Status,int4,NO,,,,
visary_webapi_db,Data,CompanyGroup,,11,Version,timestamptz,YES,,,,
visary_webapi_db,Data,CompanyGroup,,12,ExperienceList,text,YES,,,,
visary_webapi_db,Data,CompanyGroup,,13,Conclusions,text,YES,,,,
visary_webapi_db,Data,CompanyGroup,,14,CreditPortfolio,bool,NO,,,,
visary_webapi_db,Data,CompanyGroup,,15,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConditionTypeCode,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConditionTypeCode
visary_webapi_db,Data,ConditionTypeCode,,2,Title,text,YES,,,,
visary_webapi_db,Data,ConditionTypeCode,,3,Code,text,YES,,,,
visary_webapi_db,Data,ConditionTypeCode,,4,ModifiedByID,int4,YES,,,FOREIGN KEY,FK_ConditionTypeCode_User_ModifiedByID
visary_webapi_db,Data,ConditionTypeCode,,5,ModifiedAt,timestamptz,NO,,,,
visary_webapi_db,Data,ConditionTypeCode,,6,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionCostBase,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionCostBase
visary_webapi_db,Data,ConstructionCostBase,,2,BuildingMaterialID,int4,NO,,,FOREIGN KEY,FK_ConstructionCostBase_BuildingMaterial_BuildingMaterialID
visary_webapi_db,Data,ConstructionCostBase,,3,ConstructionTypeID,int4,NO,,,FOREIGN KEY,FK_ConstructionCostBase_ConstructionType_ConstructionTypeID
visary_webapi_db,Data,ConstructionCostBase,,4,NumberOfUnits,int4,NO,,,,
visary_webapi_db,Data,ConstructionCostBase,,5,CostPerUnit,numeric,NO,,,,
visary_webapi_db,Data,ConstructionCostBase,,6,ReferenceYear,int4,YES,,,,
visary_webapi_db,Data,ConstructionCostBase,,7,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionCostBase,,8,ApprovalStatus,int4,NO,,,,
visary_webapi_db,Data,ConstructionCostBase,,9,ModifiedByID,int4,YES,,,FOREIGN KEY,FK_ConstructionCostBase_User_ModifiedByID
visary_webapi_db,Data,ConstructionCostBase,,10,ModifiedAt,timestamptz,NO,,,,
visary_webapi_db,Data,ConstructionCostRegionalAdjustment,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionCostRegionalAdjustment
visary_webapi_db,Data,ConstructionCostRegionalAdjustment,,2,RegionID,int4,NO,,,FOREIGN KEY,FK_ConstructionCostRegionalAdjustment_Region_RegionID
visary_webapi_db,Data,ConstructionCostRegionalAdjustment,,3,BuildingMaterialID,int4,NO,,,FOREIGN KEY,FK_ConstructionCostRegionalAdjustment_BuildingMaterial_Buildin~
visary_webapi_db,Data,ConstructionCostRegionalAdjustment,,4,ConstructionTypeID,int4,NO,,,FOREIGN KEY,FK_ConstructionCostRegionalAdjustment_ConstructionType_Constru~
visary_webapi_db,Data,ConstructionCostRegionalAdjustment,,5,AdjustmentCoefficient,numeric,NO,,,,
visary_webapi_db,Data,ConstructionCostRegionalAdjustment,,6,ReferenceYear,int4,YES,,,,
visary_webapi_db,Data,ConstructionCostRegionalAdjustment,,7,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionCostRegionalAdjustment,,8,ApprovalStatus,int4,NO,,,,
visary_webapi_db,Data,ConstructionCostRegionalAdjustment,,9,ModifiedByID,int4,YES,,,FOREIGN KEY,FK_ConstructionCostRegionalAdjustment_User_ModifiedByID
visary_webapi_db,Data,ConstructionCostRegionalAdjustment,,10,ModifiedAt,timestamptz,NO,,,,
visary_webapi_db,Data,ConstructionCostSpecialAdjustment,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionCostSpecialAdjustment
visary_webapi_db,Data,ConstructionCostSpecialAdjustment,,2,InflationCoefficient,numeric,NO,,,,
visary_webapi_db,Data,ConstructionCostSpecialAdjustment,,3,SiteImprovementsCoefficient,numeric,NO,,,,
visary_webapi_db,Data,ConstructionCostSpecialAdjustment,,4,ExternalUtilitiesCoefficient,numeric,NO,,,,
visary_webapi_db,Data,ConstructionCostSpecialAdjustment,,5,VatCoefficient,numeric,NO,,,,
visary_webapi_db,Data,ConstructionCostSpecialAdjustment,,6,ReferenceYear,int4,YES,,,,
visary_webapi_db,Data,ConstructionCostSpecialAdjustment,,7,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionCostSpecialAdjustment,,8,ApprovalStatus,int4,NO,,,,
visary_webapi_db,Data,ConstructionCostSpecialAdjustment,,9,ModifiedByID,int4,YES,,,FOREIGN KEY,FK_ConstructionCostSpecialAdjustment_User_ModifiedByID
visary_webapi_db,Data,ConstructionCostSpecialAdjustment,,10,ModifiedAt,timestamptz,NO,,,,
visary_webapi_db,Data,ConstructionOLAP,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionOLAP
visary_webapi_db,Data,ConstructionOLAP,,2,ValueID,int4,YES,,,FOREIGN KEY,FK_ConstructionOLAP_ConstructionSiteIndicatorValue_ValueID
visary_webapi_db,Data,ConstructionOLAP,,3,ProjectID,int4,YES,,,,
visary_webapi_db,Data,ConstructionOLAP,,4,ConstructionSiteID,int4,YES,,,,
visary_webapi_db,Data,ConstructionOLAP,,5,RegionID,int4,YES,,,FOREIGN KEY,FK_ConstructionOLAP_Region_RegionID
visary_webapi_db,Data,ConstructionOLAP,,6,TownID,int4,YES,,,FOREIGN KEY,FK_ConstructionOLAP_Town_TownID
visary_webapi_db,Data,ConstructionOLAP,,7,ProjectTypeID,int4,YES,,,FOREIGN KEY,FK_ConstructionOLAP_ProjectType_ProjectTypeID
visary_webapi_db,Data,ConstructionOLAP,,8,ConstructionTypeID,int4,YES,,,FOREIGN KEY,FK_ConstructionOLAP_ConstructionType_ConstructionTypeID
visary_webapi_db,Data,ConstructionOLAP,,9,ProjectPhase,int4,NO,,,,
visary_webapi_db,Data,ConstructionOLAP,,10,ProjectStage,int4,NO,,,,
visary_webapi_db,Data,ConstructionOLAP,,11,IndicatorGroup,int4,NO,,,,
visary_webapi_db,Data,ConstructionOLAP,,12,IndicatorID,int4,YES,,,FOREIGN KEY,FK_ConstructionOLAP_QuantityIndicator_IndicatorID
visary_webapi_db,Data,ConstructionOLAP,,13,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionProgram,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionProgram
visary_webapi_db,Data,ConstructionProgram,,2,Code,varchar(4),YES,,,,
visary_webapi_db,Data,ConstructionProgram,,3,CurrentUserID,int4,YES,,,FOREIGN KEY,FK_ConstructionProgram_User_CurrentUserID
visary_webapi_db,Data,ConstructionProgram,,4,Version,timestamptz,YES,,,,
visary_webapi_db,Data,ConstructionProgram,,5,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionProgram,,6,Title,varchar(255),YES,,,,
visary_webapi_db,Data,ConstructionProgram,,7,Status,int4,NO,,,,
visary_webapi_db,Data,ConstructionProjectCalculated,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionProjectCalculated
visary_webapi_db,Data,ConstructionProjectCalculated,,2,ProjectClass,text,YES,,,,
visary_webapi_db,Data,ConstructionProjectCalculated,,3,ProjectLocation,int4,YES,,,,
visary_webapi_db,Data,ConstructionProjectCalculated,,4,ProjectPeriod_Start,date,YES,,,,
visary_webapi_db,Data,ConstructionProjectCalculated,,5,ProjectPeriod_End,date,YES,,,,
visary_webapi_db,Data,ConstructionProjectCalculated,,6,QueuesNumber,int4,YES,,,,
visary_webapi_db,Data,ConstructionProjectCalculated,,7,SuccessfulParameterLocationCount,int4,YES,,,,
visary_webapi_db,Data,ConstructionProjectCalculated,,8,SuccessfulParameterClassCount,int4,YES,,,,
visary_webapi_db,Data,ConstructionProjectCalculated,,9,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionProjectToAddDictionary,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionProjectToAddDictionary
visary_webapi_db,Data,ConstructionProjectToAddDictionary,,2,ConstructionProjectID,int4,YES,,,,
visary_webapi_db,Data,ConstructionProjectToAddDictionary,,3,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionProjectToAddDictionary,,4,AddDictionaryID,int4,YES,,,FOREIGN KEY,FK_ConstructionProjectToAddDictionary_AdditionalDictionary_Add~
visary_webapi_db,Data,ConstructionProjectToCheckPoint,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionProjectToCheckPoint
visary_webapi_db,Data,ConstructionProjectToCheckPoint,,2,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionProjectToCheckPoint,,3,ObjLeftId,int4,NO,,,,
visary_webapi_db,Data,ConstructionProjectToCheckPoint,,4,ObjRightId,int4,NO,,,FOREIGN KEY,FK_ConstructionProjectToCheckPoint_CheckPoint_ObjRightId
visary_webapi_db,Data,ConstructionSection,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionSection
visary_webapi_db,Data,ConstructionSection,,2,Title,varchar(255),YES,,,,
visary_webapi_db,Data,ConstructionSection,,3,ConstructionSiteID,int4,YES,,,,
visary_webapi_db,Data,ConstructionSection,,4,TypeID,int4,YES,,,FOREIGN KEY,FK_ConstructionSection_SectionType_TypeID
visary_webapi_db,Data,ConstructionSection,,5,Stage,int4,NO,,,,
visary_webapi_db,Data,ConstructionSection,,6,HasUndergroundStage,bool,NO,,,,
visary_webapi_db,Data,ConstructionSection,,7,Description,text,YES,,,,
visary_webapi_db,Data,ConstructionSection,,8,HasLift,bool,NO,,,,
visary_webapi_db,Data,ConstructionSection,,9,ResQuantity,int4,YES,,,,
visary_webapi_db,Data,ConstructionSection,,10,NonresQuantity,int4,YES,,,,
visary_webapi_db,Data,ConstructionSection,,11,OtherNonresQuantity,int4,YES,,,,
visary_webapi_db,Data,ConstructionSection,,12,ParkingQuantity,int4,YES,,,,
visary_webapi_db,Data,ConstructionSection,,13,ResProjectArea,float8,YES,,,,
visary_webapi_db,Data,ConstructionSection,,14,ResAreaWithoutSummerRoom,float8,YES,,,,
visary_webapi_db,Data,ConstructionSection,,15,NonresArea,float8,YES,,,,
visary_webapi_db,Data,ConstructionSection,,16,OtherNonresArea,float8,YES,,,,
visary_webapi_db,Data,ConstructionSection,,17,ParkingArea,float8,YES,,,,
visary_webapi_db,Data,ConstructionSection,,18,AvgResArea,float8,YES,,,,
visary_webapi_db,Data,ConstructionSection,,19,AvgResAreaWithoutSummerRoom,float8,YES,,,,
visary_webapi_db,Data,ConstructionSection,,20,ResPercentage,float8,YES,,,,
visary_webapi_db,Data,ConstructionSection,,21,SectionID,int4,YES,,,,
visary_webapi_db,Data,ConstructionSection,,22,ClaimedCost,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSection,,23,BuildingMaterialID,int4,YES,,,FOREIGN KEY,FK_ConstructionSection_BuildingMaterial_BuildingMaterialID
visary_webapi_db,Data,ConstructionSection,,24,CostPerUnit,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSection,,25,TotalCost,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSection,,26,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionSection,,27,Version,timestamptz,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionSiteAnalog
visary_webapi_db,Data,ConstructionSiteAnalog,,2,ConstructionSiteID,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,3,AnalogID,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,4,FloorCategory,text,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,5,InCount,bool,NO,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,6,AnalogClaimedCost,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,7,AnalogAreaCost,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,8,AuthorID,int4,YES,,,FOREIGN KEY,FK_ConstructionSiteAnalog_User_AuthorID
visary_webapi_db,Data,ConstructionSiteAnalog,,9,ClassCorrective,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,10,FinishingCorrective,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,11,LocationCorrective,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,12,ReadinessCorrective,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,13,OtherCorrective,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,14,TotalCorrective,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,15,CorrectiveSquareResPrice1,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,16,CorrectiveSquareResPrice2,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,17,CorrectiveSquareResPrice3,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,18,AnalogFinishDate,date,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,19,Purpose,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,20,CreateDate,timestamptz,NO,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,21,AnalogFinishingCost,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,22,CalculateDate,date,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,23,FinishingIndexInflation,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,24,AnalogIndexInflation,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAnalog,,25,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionSiteAreaCalculation,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionSiteAreaCalculation
visary_webapi_db,Data,ConstructionSiteAreaCalculation,,2,RateTotalSum,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAreaCalculation,,3,Weight,numeric,NO,,,,
visary_webapi_db,Data,ConstructionSiteAreaCalculation,,4,Round,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAreaCalculation,,5,TotalCost,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAreaCalculation,,6,TotalCostRound,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAreaCalculation,,7,TotalCostWeight,numeric,NO,,,,
visary_webapi_db,Data,ConstructionSiteAreaCalculation,,8,InCountToCost,bool,NO,,,,
visary_webapi_db,Data,ConstructionSiteAreaCalculation,,9,MarketCost,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAreaCalculation,,10,CollateralValue,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAreaCalculation,,11,Discount,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAreaCalculation,,12,AvgCostSqM,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteAreaCalculation,,13,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionSiteCalculation
visary_webapi_db,Data,ConstructionSiteCalculation,,2,FlatNumber,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,3,FloorNumber,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,4,SoldOutRate,float8,YES,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,5,ReserveSum,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,6,Readiness,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,7,FloorCategoryID,int4,YES,,,FOREIGN KEY,FK_ConstructionSiteCalculation_FloorCategory_FloorCategoryID
visary_webapi_db,Data,ConstructionSiteCalculation,,8,ConfirmedPeriodConstr,float8,NO,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,9,ConfirmedPaceConstr,float8,NO,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,10,OwnParticipationInPRKK,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,11,RefinancingSum,numeric,NO,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,12,PaidFromOwn,numeric,NO,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,13,PaidFromCredit,numeric,NO,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,14,AvailForRefinancing,numeric,NO,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,15,RemainOwnParticipationPercent,float8,NO,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,16,PreschoolUnits,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,17,SchoolUnits,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,18,ParkingSquare,numeric,YES,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,19,CalculationDate,timestamptz,NO,,,,
visary_webapi_db,Data,ConstructionSiteCalculation,,20,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionSiteIndicator
visary_webapi_db,Data,ConstructionSiteIndicator,,2,ConstructionSiteID,int4,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,3,GoalValue,float8,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,4,GoalDate,date,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,5,IndicatorID,int4,NO,,,FOREIGN KEY,FK_ConstructionSiteIndicator_QuantityIndicator_IndicatorID
visary_webapi_db,Data,ConstructionSiteIndicator,,6,ProjectID,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,7,Comment,text,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,8,SortOrder,int4,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,9,MainValue,float8,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,10,MainTextValue,text,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,11,LastUpdate,date,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,12,LastPlanValue,float8,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,13,LastForecastValue,float8,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,14,LastValue,float8,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,15,MainSource,int4,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,16,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicator,,17,Version,timestamptz,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorCalculation,,1,ID,int4,NO,,,FOREIGN KEY,FK_ConstructionSiteIndicatorCalculation_ConstructionSiteIndica~
visary_webapi_db,Data,ConstructionSiteIndicatorCalculation,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionSiteIndicatorCalculation
visary_webapi_db,Data,ConstructionSiteIndicatorCalculation,,2,LastValue,float8,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorCalculation,,3,LastPlanValue,float8,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorCalculation,,4,LastForecastValue,float8,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorCalculation,,5,LastUpdate,date,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorCalculation,,6,MainTextValue,text,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorCalculation,,7,MainValue,float8,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorCalculation,,8,Hidden,bool,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorValue,,1,ID,int4,NO,,,PRIMARY KEY,PK_ConstructionSiteIndicatorValue
visary_webapi_db,Data,ConstructionSiteIndicatorValue,,2,Title,text,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorValue,,3,ConstructionSiteIndicatorID,int4,YES,,,FOREIGN KEY,FK_ConstructionSiteIndicatorValue_ConstructionSiteIndicator_Co~
visary_webapi_db,Data,ConstructionSiteIndicatorValue,,4,Date,date,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorValue,,5,Value,float8,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorValue,,6,PlanValue,float8,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorValue,,7,ForecastValue,float8,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorValue,,8,Stage,int4,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorValue,,9,IsUnlimited,bool,NO,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorValue,,10,TextValue,text,YES,,,,
visary_webapi_db,Data,ConstructionSiteIndicatorValue,,11,ProjectDocID,int4,YES,,,FOREIGN KEY,FK_ConstructionSiteIndicatorValue_ProjectDoc_ProjectDocID
